sex,x_log_wage,density,median_log_wage,gap_low,gap_high
Male,3.7207769380171674,0.08976554793804184,2.302585092994046,2.21375387928743,2.302585092994046
Male,3.732696740211881,0.08718937686436751,2.302585092994046,2.21375387928743,2.302585092994046
Male,3.7446165424065945,0.08471176352340834,2.302585092994046,2.21375387928743,2.302585092994046
Male,3.756536344601308,0.0824122747853548,2.302585092994046,2.21375387928743,2.302585092994046
Male,3.7684561467960216,0.08036363564871238,2.302585092994046,2.21375387928743,2.302585092994046
Male,3.7803759489907347,0.0786221983387584,2.302585092994046,2.21375387928743,2.302585092994046
Male,3.7922957511854483,0.07722048311315996,2.302585092994046,2.21375387928743,2.302585092994046
Male,3.804215553380162,0.07616233667351106,2.302585092994046,2.21375387928743,2.302585092994046
Male,3.8161353555748754,0.0754208849979854,2.302585092994046,2.21375387928743,2.302585092994046
Male,3.828055157769589,0.07493928894863643,2.302585092994046,2.21375387928743,2.302585092994046
Male,3.839974959964302,0.07463429686408424,2.302585092994046,2.21375387928743,2.302585092994046
Male,3.8518947621590156,0.07440259376355478,2.302585092994046,2.21375387928743,2.302585092994046
Male,3.863814564353729,0.07412982045418992,2.302585092994046,2.21375387928743,2.302585092994046
Male,3.8757343665484427,0.07370179173749802,2.302585092994046,2.21375387928743,2.302585092994046
Male,3.8876541687431563,0.07301691578605797,2.302585092994046,2.21375387928743,2.302585092994046
Male,3.89957397093787,0.07199826451648343,2.302585092994046,2.21375387928743,2.302585092994046
Male,3.911493773132583,0.07060339326304534,2.302585092994046,2.21375387928743,2.302585092994046
Male,3.9234135753272965,0.06883005891045334,2.302585092994046,2.21375387928743,2.302585092994046
Male,3.93533337752201,0.0667165256572097,2.302585092994046,2.21375387928743,2.302585092994046
Male,3.9472531797167236,0.06433609900902207,2.302585092994046,2.21375387928743,2.302585092994046
Male,3.959172981911437,0.06178666353139961,2.302585092994046,2.21375387928743,2.302585092994046
Male,3.9710927841061503,0.059177014332305426,2.302585092994046,2.21375387928743,2.302585092994046
Male,3.983012586300864,0.05661239009677735,2.302585092994046,2.21375387928743,2.302585092994046
